user_id,salary
MRyan,126825
RWebster,93375
JAnderson,187270
DBell,234788
RWatts,96886
PBenson,212658
RWilson,130518
CBlanchard,112232
CPierce,211314
RTaylor,234094
JRamos,85107
MSchmitt,112729
KAyers,106541
JRodriguez,164826
MFrench,216504
GCook,235719
ROrtiz,180429
SAllen,120343
MBryant,175673
CMontes,244059
BRamos,122463
CGregory,134917
SLopez,101997
PWilliams,116620
MThompson,111011
WSmith,136959
KHarper,113901
COlson,186870
ABowen,194420
DBranch,140652
NWaters,186168
ABurns,93959
JHuffman,189481
DHoward,124173
WOrtega,175305
JDavis,97267
JSmith,156446
MJames,223039
JBowers,227518
JRowe,118429
MChapman,237584
CBarnes,243280
JHolt,94455
MStone,78449
DDixon,112955
AHolland,117299
MHuynh,242214
DLong,129638
PBrooks,108651
JButler,90379
DWang,192526
JNunez,167641
APeterson,73567
CHill,105952
LWashington,118650
DLawrence,204133
LCrawford,192537
SMartinez,149539
KHall,88808
SMyers,185742
GLeonard,248461
GPope,180406
DRivera,227560
JLambert,141394
RSalinas,218372
KWalker,81063
TWilliams,154278
KLee,163439
KAcosta,131045
EIngram,196142
MPittman,174133
MBrady,206193
KGreer,236438
LTaylor,141950
YBeard,147786
CRoberson,123267
AMartinez,140640
SAustin,161065
AYork,110511
JBrown,199440
FBennett,142352
WBowman,234754
CGonzalez,120899
MLowe,197402
JMiller,184583
DSantos,194455
JHayden,117010
KPerez,215965
AEspinoza,156982
MSingh,248723
CJohnson,225984
LDominguez,205164
CCrosby,230074
RSimon,190506
WWilson,230414
AMoreno,123527
BNelson,136186
TTrevino,182565
DStafford,69017
DNguyen,238553
CPerry,150213
KWhite,158808
ESilva,210518
KDillon,161731
KHernandez,157335
GJohnson,202830
JHolmes,87814
CMorrison,175581
JWhite,214210
RWatts,104848
HHarris,201888
JThomas,234087
DCabrera,139669
JRussell,68926
JJimenez,91072
HBell,182649
KReyes,152327
SMartin,174597
ARichard,210580
KChang,91306
JCarlson,152146
CWilson,140747
KFord,187672
EHerrera,187727
JJohnson,150054
SHuffman,110361
CFuller,190184
MSullivan,158728
KRussell,215802
RDavis,240891
ACole,108789
DBrandt,196553
NHuerta,157305
TMercado,209384
JBell,92977
RMiller,179684
WChambers,212633
BCollins,142415
JFields,200537
BCantu,86636
JPerry,232969
ENavarro,104256
KBailey,209442
DBush,240236
PKramer,229609
JDavid,244635
AMccann,244866
BTerry,155967
CBanks,169092
RNelson,88104
KHaley,124352
TCox,246294
NEvans,83166
CBrown,182412
KSmith,100281
DMaxwell,140921
CAllen,77083
JWilliams,164429
CPadilla,75194
RSalas,107717
AMorgan,149193
JHammond,84872
CRangel,122776
HFrye,199122
AHarper,101131
NThompson,201145
TSims,100962
AZimmerman,216005
KBrown,120983
JMcclain,99381
MJohnson,138329
STorres,206879
VMorales,77156
RCook,114300
PWeaver,194325
JNicholson,143901
SThompson,126175
PRodriguez,231551
SPennington,208726
ANguyen,167726
GJohnson,96213
SEverett,203420
EBlankenship,184949
JCasey,231753
JBeck,188749
TMitchell,202134
KBrooks,109865
MBennett,206629
DSanchez,152967
SRush,148365
KLarson,99884
TGreen,166327
CZhang,71207
KThomas,67225
ASimmons,127757
DWood,192535
KWall,108259
JWilson,171071
DMontgomery,241558
AHuynh,89868
BRobles,153664
KTrujillo,139016
APatel,65293
JSuarez,235621
DRyan,212366
MPerez,91313
CBennett,147368
TBender,191421
AYoung,106801
AConley,173451
LOneal,175958
JFranklin,156240
HColeman,88305
JBrown,84497
DMurray,157744
JHanson,82722
AMason,181138
JMerritt,94072
MMontoya,91694
MCampbell,120768
TDunn,141544
RBecker,185827
ACross,111300
AMartin,224760
DJordan,115941
RWoods,106571
FWolfe,199178
SMedina,145091
JSwanson,131110
BWilliams,143434
TSandoval,167536
YPerez,108587
APerez,74128
ALogan,138064
PYoung,114311
JEvans,160514
MHolmes,65145
NPeterson,69449
TDickerson,119578
KSanders,148978
JHodges,93969
SHall,196162
BBerger,104822
KLee,164836
WJohnson,207546
SDelgado,114085
BLawson,115011
AWilliams,94838
RMclaughlin,211047
TRojas,194431
RHall,214129
DMendez,212695
TGeorge,67748
LHoffman,76896
KLopez,181092
CArias,90266
JWilliams,114938
JCaldwell,227592
CFitzgerald,222203
JFrey,110064
FWalker,136962
JMills,149823
LRobinson,98161
YBell,97959
BSmith,171883
LTurner,204426
CColeman,249806
DHale,197132
BMassey,236402
JGraves,76273
MRojas,238693
MDowns,161224
EWalker,97451
DGarrison,247523
SBarrera,202075
BSchaefer,132316
LMorgan,68013
GFernandez,205582
RLong,207331
MBriggs,237643
LColeman,132558
DDavis,128176
LMiller,129179
AShaw,200280
SNorton,88317
CAlexander,179962
KBird,95872
PMills,193868
BHolland,218408
JCopeland,115231
WSmith,192220
APhillips,80588
DCarson,130680
MJackson,112155
CWilkerson,212564
RBailey,74826
MMack,234486
TSolis,143207
KArnold,137349
JMoore,141174
RPark,175306
WFrazier,138066
JGreene,229534
TGriffith,232102
DWade,110934
LHernandez,155756
EFreeman,122353
AWhitney,196049
SNguyen,148639
CCox,119164
MGreen,176514
PJordan,204669
KPowell,102275
CPetty,209247
DPrice,201753
KPadilla,110542
JRichardson,79530
AHuynh,146827
SBallard,216292
CJohnson,154880
BMckay,145251
BHernandez,139260
DZimmerman,135151
TFlores,169953
RAndrews,67247
CLyons,102244
VBuck,215379
MSutton,112486
RMoreno,199282
JWang,101478
ASanford,66487
LHodges,122394
MMartinez,208153
EGarcia,87931
DChaney,195590
MRodriguez,234723
VLindsey,190776
KDean,228660
CReyes,115738
SPatton,159208
RMontgomery,117172
SWolfe,93801
DCunningham,111401
JMarshall,239881
BBrown,226843
KThomas,125435
RMartin,111034
MRoy,186315
JBond,132229
SBarrett,91532
MElliott,182700
MButler,113405
RCarrillo,191142
TGray,158884
JBlair,150872
RFrazier,69030
MFox,184379
CPowell,89109
PSmith,248051
BSmith,98632
KWeaver,149981
LRubio,167041
AMartin,237434
AClay,145357
KCox,107348
JZamora,166671
MFrench,148412
JEstrada,73638
NBoyd,224575
AMartin,125670
CGonzales,128988
KGreen,232509
JDaniels,196776
JSutton,177713
DPerkins,107981
FHarris,208328
LJohnson,151089
TMay,184152
CFreeman,181789
NPatterson,76839
RThompson,168706
CWheeler,80483
JJenkins,95380
EMiranda,207032
LBrowning,69273
LSanchez,67644
JIbarra,99401
KLong,141739
BMoses,102856
KFlynn,164840
MWalsh,106907
DSnyder,123116
GRoberts,82249
MFigueroa,68107
ALee,140072
DHughes,149510
KJohnson,139165
MFowler,118967
DThomas,108983
FHooper,126246
JWilson,124895
SCalhoun,160204
MMitchell,110513
PCross,97804
MMiller,201578
EMullen,139094
JDavis,235771
DGriffin,171336
AFranklin,156979
AWilliams,107195
KGreene,164175
EBrown,191987
KPitts,76110
JAnthony,131440
JJoseph,85472
JYoung,113742
SMonroe,87797
MParker,229678
CWilson,108308
RKing,91268
AThompson,235999
JOchoa,92135
JMoss,108716
MSmith,179609
JJones,73407
AMeyer,186737
CReid,90363
RJohnson,201003
TKirk,125275
KBerry,133029
VMorales,82294
KCunningham,100604
SJackson,227246
EMartinez,128403
RBrown,81372
HAlvarez,202546
CNoble,129042
BCohen,241998
DSmith,230303
BZhang,74393
KFrazier,142423
BKing,115728
KFernandez,165998
AStevens,150255
NMelton,156312
JCollins,156354
MGarcia,100526
WNicholson,140519
GDonaldson,220032
CHayes,145037
PWilliams,114075
SMercer,162291
LCarpenter,233218
DAlexander,203114
JMorris,87796
CWilliams,123506
DGilbert,188126
AKing,121855
BShaffer,88552
CWallace,93012
SThomas,207095
AHuynh,70424
JCole,77766
JGuzman,226159
MBryant,190849
MMullins,232539
ESmith,204676
VHarvey,244013
JParker,104179
MDixon,207364
CWatkins,220381
JShaw,228897
RMorris,228754
HFleming,162482
EAndrews,183608
NYoung,207269
NLyons,209241
PKelley,216989
NBrown,144818
JWelch,241613
CKing,155791
LBaker,232578
AGriffith,173764
PClark,170109
MLane,176980
LRogers,240149
SSmith,113763
NLowe,153569
SBenson,208086
NMurphy,72832
KMiller,236108
SBrown,154232
SYoder,201781
KHughes,73218
AWashington,65173
AGraham,138462
MMejia,155600
DAtkinson,238983
BColeman,203224
MFrye,218672
PBarrera,156143
KSmith,109543
MReid,86632
JHaynes,120467
SWalter,240205
BChung,152054
KFernandez,118192
HHayes,223987
RLester,196831
DBell,172858
AVilla,169142
JWarren,80487
HHopkins,124290
SWashington,145987
KMolina,161609
MHansen,230357
AJackson,80298
JGonzalez,247868
EWoods,236783
TWilliams,245990
KJohnson,231949
KTyler,221505
TMiller,170576
CStephens,131998
SObrien,244401
RDavis,100471
KElliott,95426
ARobbins,145734
LHicks,163592
BBarker,175267
ALee,131801
ABishop,143166
NHubbard,91782
RGarner,171697
JNeal,186583
AWilliams,83129
LCampbell,235090
SWright,98376
DGrant,148702
RLowe,85687
HCortez,134163
MWheeler,228748
DMay,77188
ACombs,138611
JCurry,178818
ACampbell,110452
ASwanson,68584
KButler,127558
MGarrett,112601
TAnderson,194313
FBall,186614
RJacobson,72467
DRoberts,243277
JFerrell,162787
LGonzalez,72384
WThompson,156917
EThornton,161456
JMora,120079
AThomas,133979
HCarter,228878
JTerrell,90673
DDavis,91919
NHarris,101753
GWest,101997
JSimpson,80994
JRhodes,165605
BFritz,79443
CSwanson,114782
SPorter,163791
CBailey,67182
MCox,115186
LJones,77428
AJones,92063
PBass,243427
CHughes,117552
DWard,131261
ECurry,238638
CLandry,163940
BAguilar,110950
KEscobar,192590
JWilson,145017
TSchneider,229934
MPeters,109163
DCarter,72001
KMyers,111645
AFisher,147355
JGarrett,213218
BSmith,246328
BKirk,214530
JChambers,91386
CMarsh,177381
JGibbs,89330
DWilson,84206
LEvans,95060
LBennett,188944
MNguyen,162996
JBurnett,145968
DEllis,148470
ASmith,223640
JMeadows,144967
RJones,182283
SWilson,111780
MGarcia,178817
JLee,124929
ABrandt,65716
FJones,69068
DKirby,151347
JLynch,98977
KStokes,200703
BBriggs,112720
SWatkins,195225
GLewis,150471
TSparks,76929
RChavez,238648
RRodriguez,141019
JGarcia,213305
LBeasley,201890
BRhodes,84177
MThomas,73722
LTucker,199181
JSoto,156940
KGillespie,248967
EHernandez,249325
TGregory,69044
WBrown,189077
BNelson,139308
CRoberts,151327
DColon,203509
DCarter,244608
LPerez,174769
KMontes,86462
JMoore,134624
MMorales,238028
LHendricks,79179
WCummings,195869
JVasquez,88738
HMeyer,125264
KReyes,83250
SWard,157395
RStone,244827
VHarris,153192
AHaas,150938
EGray,128777
RMorrison,191513
TKelly,223869
KCummings,81468
TRobinson,77386
JJohnson,103377
NBruce,109992
SOrtega,84661
KGordon,160553
RFaulkner,243463
LMcbride,247122
JPineda,197729
JRiley,168782
DPonce,152027
AAllen,170169
DChurch,238596
MThompson,198001
JGreen,109964
BJackson,138813
MWalsh,113615
AColeman,153810
MBarker,79346
SMack,121184
WHuang,122422
LAdams,203081
LMartin,244917
ESmith,99597
KAllen,218418
WWilliams,90047
JRodgers,87054
PMorgan,146491
BPierce,68705
KGentry,88009
MLewis,83355
ALyons,111734
KDyer,228892
CRussell,182064
TWeber,85398
LBryan,176679
CMorgan,69749
JMitchell,234219
ASchmidt,148714
CMartin,170238
JGarcia,176653
SNorris,215676
THarding,71902
JFischer,199166
LJones,238469
KHarris,134720
LHenry,80662
KRoberts,249922
AHolt,104317
JMcdonald,74969
DSimmons,103965
FGonzales,78682
BJones,97165
KStephenson,195199
CSalazar,156286
EBrandt,100716
MWalter,128075
SBrown,165469
FBrown,178457
JValencia,216892
TMorgan,79878
TMoody,234771
MSimpson,70891
SBates,203843
RFisher,125876
LMoore,194993
SFernandez,155339
JLara,78519
MWest,67939
MWard,93101
DNelson,131676
MJones,151249
MMercado,82046
EFowler,198086
BGarcia,198264
AVincent,154889
GMitchell,155831
RParker,180156
JTaylor,85607
KRussell,78212
GOneal,117944
VRogers,165640
CJones,156247
CSmith,173691
JHale,227045
MRodriguez,107035
BCarter,153678
DHodge,72612
JMyers,242088
JDaniels,175518
DMiller,224570
GMckee,121703
TMills,147621
EThomas,156616
TJenkins,249894
LWright,234386
RFord,175917
RLopez,69319
JMathews,232444
MLawson,214064
KLe,96990
TJohns,181252
RAyala,223286
TSimmons,178592
BRamsey,236521
CRogers,97174
LKirk,103441
ABaker,122300
KNelson,211061
KKoch,151273
SParker,227500
JGutierrez,104433
MMathis,248967
JChandler,190013
CThornton,241630
DKeller,202386
KMoreno,200293
CPeck,175648
SRobinson,199528
RRichardson,141253
DSmith,131179
JHess,176409
BHughes,179137
EPhillips,236752
CJohnson,220622
BMccoy,81228
DCarter,91906
SLee,188813
TPierce,177598
LThornton,167208
SGallagher,170032
KPeters,149844
MMason,135050
PSweeney,159626
GBeltran,128850
DMorton,86635
NCastillo,239336
MBrooks,211939
DWilson,103670
RSmith,230262
LGraham,179282
RPugh,235590
MHughes,205137
TRamirez,150445
AReed,149730
CWelch,157679
AMartinez,92939
CWard,134093
RPayne,93489
ACollins,108742
TCooper,150645
MCampbell,228280
CBrennan,216907
MPerry,71324
MFowler,194559
ACordova,244244
MMarks,176473
ACastro,209387
THenson,131455
THopkins,95730
PBrown,195595
MGallagher,249028
AJones,110299
VHood,161536
TJackson,173301
JCampbell,224839
LRivera,246633
SSexton,81432
SMiller,72897
CTorres,99264
MCarpenter,73286
WHart,108855
LMaldonado,166926
TSmith,234431
JTaylor,211634
GMcmahon,73768
HLowe,121820
MJames,216508
EHill,176445
TBell,198183
TFisher,150798
CJohnson,70055
AArnold,223738
HOrtiz,234147
SFitzgerald,220869
SPearson,125174
RCarson,94289
RDuke,226697
KMitchell,111459
ANguyen,201888
EMejia,135402
JTrujillo,114519
AMaddox,182127
RThomas,193630
DDavis,185507
BWhite,175194
MBeltran,95075
MHuerta,85798
JStone,125411
KBall,213797
RWright,154285
LYoung,243608
DSmith,121861
AStevens,125797
BGraham,97612
ASerrano,108998
MLopez,87769
BMccarthy,151144
JSmith,78551
MCaldwell,144462
DMartin,65230
PFerguson,220503
ACarson,226836
DAvila,197288
JMoore,177077
JDavenport,180808
HCarney,66660
MPittman,233114
ACarpenter,241050
APierce,237501
BMartin,158754
WClarke,193917
JDavenport,248644
DLong,154161
JCruz,77367
MRoach,192445
ELong,88034
MRomero,162550
SGonzales,153699
MAnderson,158413
MKelley,191315
JCline,108568
JFisher,112041
KWolfe,141933
DMatthews,88967
MSimmons,215505
JStokes,148487
EHubbard,88581
DMiller,110492
SWolfe,76614
DFernandez,136427
DCollins,192833
KWhite,76839
LCollins,86625
DHobbs,249867
JGeorge,138389
SBrown,227512
TPorter,117161
DHernandez,88701
FFrench,170493
MPatel,65695
GDrake,226932
DRusso,189212
JMoore,213875
NBrock,97346
ANicholson,231632
TGarcia,152121
AJohnson,137288
DSteele,210374
KChavez,172344
SHill,99891
JJoyce,82822
JFitzpatrick,172723
RDillon,148875
MMcmahon,201596
DMoore,193904
RWelch,243415
JHolt,161771
KGross,193704
KChen,202456
MSandoval,147354
ARoberts,115782
RJohnson,191523
CBarnes,176264
SPearson,202847
BWalsh,161060
DElliott,183022
TGarcia,165155
PCross,79802
AMejia,190946
ASmith,138055
TMaxwell,231848
DStewart,170289
JRogers,228261
CTaylor,146319
KHorne,246510
HDay,207452
RRobinson,128525
TGreen,121728
MJackson,69801
MBolton,139862
DNguyen,187777
JMartin,221164
RThompson,99628
YHall,193843
GMeyers,140583
JSullivan,130788
AWilkerson,81361
RCollins,229411
PPage,131845
EPatrick,173115
MWilson,115601
JPerry,172275
KGarcia,106702
KSloan,233156
JCampbell,146208
EBrown,236199
CBarnett,79619
JJackson,114940
RCalderon,145078
DPrince,163069
JHerring,146895
MTorres,150518
JWaters,123061
SMartinez,121658
LJohnson,158269
AJohnson,163558
AWagner,229593
RBooth,114923
JJohnson,140590
JCopeland,191568
EFernandez,70613
ANoble,190078
CRivas,85549
AGonzalez,215205
LSmith,211604
CWatson,192784
MWade,113702
CMoreno,68279
DRodgers,159430
RCole,68855
PDavis,128313
CTaylor,236711
BBeck,117968
JKing,202362
MJohnson,91645
SMorgan,152290
MGonzales,83440
JWhitehead,197227
ATorres,120694
BEaton,144132
JSimmons,177583
MHendricks,100263
JHerring,86392
JKing,98166
DLeach,188992
JWilson,229868
JGrimes,154545
RAnderson,200120
JHowe,249480
ECarlson,232407
ACastro,68711
BTaylor,241509
EJackson,169909
AStewart,225138
CWhite,85986
MNoble,234991
DSmith,162122
NPadilla,217627
AWard,170398
CSimpson,214115
RWilson,108034
MMartinez,76601
RDuncan,162526
KCannon,96716
TJohnson,179247
TWood,83612
DPark,98018
MOneal,111360
PFitzgerald,104006
AAnderson,107645
GWilliams,243746
AFlores,236011
TPrince,127548
KHall,236750
JGuzman,145957
LRandall,222411
MTurner,107869
BGaines,196637
FAnderson,164632
JCollier,81859
DSmith,224321
DRodriguez,177048
SBrooks,196058
BBeard,191291
JClark,234942
PCrawford,150862
MMiller,148392
PYoung,212449
JStevens,91378
CWells,92179
MMassey,132311
ECantu,164383
GRobertson,239667
JDominguez,86883
TWood,198278
CPerkins,214569
BSmith,159020
RTorres,65433
ERodriguez,83632
YLutz,79967
CBird,114919
ESellers,73741
JSolis,168400
LThompson,69647
DCallahan,152642
SReed,228611
JBaker,71193
RBell,182226
SWalsh,174483
RMontgomery,241570
NMorales,245663
MHarris,202032
MTurner,103956
CMorgan,130269
DLee,79716
PWade,225897
RMorris,81494
PRogers,108174
KLewis,206370
ASanchez,241381
TPowers,232645
CMason,154147
RSalinas,108666
MWelch,169279
RReilly,91940
EArmstrong,222331
BOrozco,159420
JCuevas,97217
CGallegos,125823
DWalker,147202
SBeck,121912
JRoss,93802
DWard,182185
POdonnell,201981
MConner,219526
NGuzman,67286
MAdams,87157
JHill,76669
SLittle,126322
YHayes,188252
CMendez,97199
SNelson,237702
TJohnson,98129
DVazquez,73645
JLee,188079
SBennett,116479
BWood,108447
CPeterson,164884
MGuzman,158078
CDuncan,73771
FAtkins,144780
FWood,118470
LHayes,106532
DMccormick,218108
KFranco,240345
CRice,186552
CEvans,225672
TMarshall,107920
JPeterson,80699
TAndrews,141248
CWhitehead,82349
SDixon,98881
ZMcdaniel,103675
JWheeler,159118
AHernandez,84585
KSummers,226020
DCollins,179796
DWade,93553
JWilliams,86611
AMiller,248610
MNolan,157739
JFlores,143073
SHowell,78958
SConner,94253
JCarroll,198931
CMorales,68703
JCurry,194265
EValencia,159459
REvans,117494
MSimmons,145547
LHernandez,241395
MBrewer,204804
AHernandez,158120
JBarker,152994
KEwing,136266
RHoward,200924
JElliott,191045
MFrancis,170263
JJordan,239094
EAnderson,180252
DHoward,193803
LGonzalez,235740
MJackson,72401
AReed,192934
DMiller,202353
BThomas,207226
SGarcia,233188
TMills,194919
KTaylor,240205
MDay,138556
ARodriguez,181986
WHarrington,136015
CChandler,221188
TLloyd,243856
TBaker,121194
JRobinson,70108
JMiller,124464
JLawson,232231
CWhite,86273
KSmall,111454
TOconnor,103705
HRuiz,142749
WByrd,148530
LFarrell,84510
RGomez,110181
EKnight,177021
MFreeman,67123
SEllison,82154
LBradley,120255
RWright,139728
JTaylor,204406
MHarvey,126569
DWilliams,197885
MMurillo,135290
NAustin,193067
KLane,205717
SShaw,215852
LWalker,186211
AChung,163426
MGarcia,99652
SHernandez,75415
SEscobar,85825
SThornton,199789
CMitchell,69428
SRojas,75745
KMendez,216098
MJimenez,103212
TGarza,188726
CRobinson,111616
LBowen,138465
CBell,170406
KPerez,76894
NSmith,126356
BSanchez,115677
MPhillips,194669
RPadilla,240686
WReed,110697
CArellano,136459
DGarcia,219206
HHolt,188279
CPreston,127304
BCurtis,109650
TRobertson,232221
TAllen,114201
CTucker,221655
VJimenez,134177
JBeck,65423
KClark,168508
BLewis,229467
MHubbard,96757
JGreen,205225
RClay,136553
DSanchez,190068
DHurley,120578
AJimenez,67611
BMccarty,70002
EBolton,202094
HLamb,133828
MBurton,157431
DFarley,137570
KCamacho,245654
PWallace,133203
MJackson,247201
BWerner,184746
SMitchell,183726
ASmith,229611
DFriedman,164537
KJoseph,166935
EFlores,88893
CHolden,178386
WBlack,219191
DAnderson,212517
JBentley,212316
JWilson,108752
JSwanson,198254
JPatterson,126763
KMeyers,183605
MWilliams,145433
SBall,91725
KWeeks,191581
SPaul,159814
ASullivan,218233
DHouston,163038
MRuiz,204171
STurner,191325
KSexton,216170
ACrane,146950
BGarza,187089
WRosales,201012
DDiaz,72482
HLynch,134294
MShort,123321
RGamble,159735
TJohnson,151007
DCole,153005
RPollard,142852
KAlvarado,173965
TPittman,146867
JGraves,107245
MMiranda,226897
KPowell,159352
KStanton,198034
DDuke,205265
EGonzalez,240858
RGarcia,99618
SBooth,117591
JWells,170379
ACrawford,135812
HMurphy,125488
MPowers,239190
RHarper,179221
LSanchez,187715
BCannon,116564
WBryant,164205
AKim,136203
MYoung,196736
HUnderwood,244262
RHill,233697
JOliver,133090
JCole,69992
MBishop,210921
JTran,70370
DGonzales,156652
JRose,195057
DSmith,177704
MHarmon,223172
GHorne,214342
PClark,154953
AHall,142834
DMitchell,162024
EBenjamin,238664
RGray,196010
MWard,150512
SGibson,212792
MWhitehead,179491
CCox,69929
RCook,245103
SMoore,79823
GFlowers,233970
DEllis,231638
BCruz,132853
NDavis,115988
KBarker,195276
BMoore,99194
KColon,154164
MSmith,78306
TBowen,245600
MStewart,140007
KTerrell,65153
KGraham,222531
JYoung,205934
CEstrada,198470
WGray,163568
AGuerra,187421
ACraig,112569
TParker,144647
PBurke,89839
VAndrews,212214
DWatson,69228
MJohnson,202015
DPena,232073
BPham,128423
DBrown,194696
COconnell,157157
SBrewer,116309
JScott,194966
MKeith,86171
AWood,155091
AHaas,197769
KMiller,198795
KHenry,198396
ATaylor,78274
BAndrews,236908
SHester,193295
LDuncan,68749
AWebb,142443
DHernandez,168607
WSmith,89282
RAcosta,100398
ASnyder,149135
AGutierrez,185652
LLyons,94123
SNeal,90572
DMurray,208984
MDavies,84459
LWilson,96917
RIbarra,135073
CRodriguez,228927
JJames,116159
BThomas,236416
DMoore,159525
DRice,78933
SHall,157438
JMcbride,192912
BGarcia,208400
DRichardson,79689
MBarron,121536
GLopez,160479
CValentine,219304
MGordon,161446
KLowe,248025
DWilliams,180720
DGonzalez,99743
ARichards,234090
WGarrett,219644
RRiley,172840
JJordan,204460
ZTurner,232273
DBenton,87740
MEllis,157108
WCasey,223002
OObrien,140702
SBaker,129207
RLee,127844
JRodriguez,86977
MGamble,121795
CWilliams,85107
AWright,121901
TBradley,140674
JKnapp,124538
CGray,153450
MChapman,106734
RAdams,83599
SHernandez,184250
JPratt,199563
TDixon,95365
MSuarez,213811
KAllen,68084
JAdams,231180
LCastro,229340
MCole,143418
JWoods,242733
DShea,141382
TRitter,153726
CWright,81339
ASmith,206032
SGallagher,116772
KPowers,78846
MWilliamson,84476
RMiller,70879
DRussell,200518
PAlvarado,209681
JNelson,247765
SCaldwell,168298
MChristian,78604
MJohnson,142869
MSanchez,120330
VGeorge,97817
NMontgomery,126693
CVelez,106398
CJones,190727
JWoods,97153
KCox,197799
PHaynes,202016
TStanton,159350
DRussell,87186
JWatts,159711
CAdams,151599
DWilliams,234879
SKelley,245441
DBlake,169110
JMaynard,196957
FJones,237235
BSimpson,150045
DGallegos,179242
BKhan,168456
LSerrano,244714
JBeasley,128970
DWhite,86441
AChandler,69597
KTaylor,178657
DCuevas,86636
MMartin,234828
JSullivan,235546
KPitts,171683
MDixon,218895
JThompson,111993
LGarcia,125760
PMorales,70657
RRivera,164543
DRomero,73880
EKnapp,170316
JHubbard,196105
DMendoza,123761
SNelson,222761
MCunningham,152381
KPugh,233950
GStein,188805
RMclaughlin,170485
NRodriguez,206171
DRoberts,130034
ALevy,97077
JWilliams,230431
GRussell,240717
MSheppard,197097
SCrawford,131988
JGibson,156648
KGreen,247979
MStewart,100016
TKaufman,217819
PRogers,151122
JBrandt,169502
MSandoval,66009
SLee,240039
PPittman,220072
MHayes,209929
ESmith,229810
JHale,104616
JSimmons,228251
SKelly,208187
SSanchez,217216
AWilkinson,183648
BJohnson,238578
SCampbell,194024
NSalas,141574
TChavez,76192
KChristian,242659
LSharp,106975
MMacias,160398
STaylor,187276
RMelendez,107035
SBaldwin,224875
CMason,76792
PIrwin,113619
NPerry,87680
GMoses,107843
ALamb,231399
GJordan,90187
JPerkins,181686
CWarren,131029
TWillis,99597
JReese,164467
MWhite,237835
CFleming,193660
MJackson,226726
ACastro,230027
LCummings,172422
CLong,152296
BDavis,89240
CTorres,76223
NReed,164785
VSimpson,189894
JRojas,165633
CRobinson,83324
KLynch,101758
WGlenn,100809
DOlson,160823
DHudson,165609
TWaters,201501
MChapman,116853
LMcclain,93130
ATurner,105644
HAguilar,117859
JNelson,107840
AMason,220947
CSullivan,73869
SPacheco,221275
BNavarro,172166
JMontoya,92416
AFaulkner,220730
SKirby,207938
JHenry,75272
AHolt,205381
JJohnson,200105
BJohnson,82219
NDoyle,200404
EKey,232958
MGay,179742
AHolt,170942
AHurst,66903
ALee,112215
BAnderson,242424
MWarren,67108
ABowers,121592
PHunter,217403
MFoley,210540
RHamilton,158508
MBrown,161883
BMedina,68825
JRyan,131628
CBarry,155725
KHumphrey,245826
RFreeman,97668
JAdams,207018
DBishop,246767
LClark,86735
RWood,210768
AHarris,198122
HJenkins,150784
JPerez,145391
CSmith,159537
LCobb,137729
JHernandez,86448
MLopez,122984
WLewis,161867
SMartinez,157370
SGoodman,115542
MMann,129425
WRyan,122702
CDavidson,192812
JWest,160841
JDixon,145812
BCurtis,125313
JBowen,171471
DHernandez,223545
KColeman,181687
BWilliams,105463
DRobles,129098
KSullivan,208481
AStevens,141395
LFoster,79285
SWilliams,177609
SRodriguez,243582
GBowman,147675
SGonzalez,114096
JBerg,115645
SBrooks,100920
LCooper,209551
BNichols,196964
BHawkins,198680
DWatts,82643
AShelton,187604
DRobertson,78810
LThompson,165981
MNunez,203197
GRichardson,84408
EYoung,171684
STurner,154573
NHill,99391
KKelly,161105
DGarza,161695
MPerez,95263
AThomas,192660
HHill,163322
LTerry,97388
JGallagher,156498
GJones,77370
TWarner,197610
BLewis,129270
JFuentes,208507
CClarke,143703
FLong,129094
NDaniels,136708
DRodriguez,169589
MMartin,86834
SMacias,182413
CPerez,220544
CAbbott,243305
JPotts,205688
DWatson,89247
JMathis,138159
ASantiago,226475
JWhite,79794
RSchwartz,111542
CLarson,247135
KClark,121750
ARice,149901
JDavidson,148446
JGutierrez,79324
JHarmon,231319
TLove,248712
DPadilla,209447
RSmall,186988
DNorman,71842
LEvans,103257
EGallegos,134266
BRandall,212243
DCobb,141496
RDavis,195068
MJames,81085
JWilson,113227
BLewis,90513
GPeck,188724
MStewart,105776
DMorgan,176182
WSanchez,214789
MKline,219898
JParks,173832
ATorres,157867
MNavarro,117812
PJohnson,134240
VManning,139613
SFrench,186722
TFitzgerald,200201
DTaylor,92376
SBerry,75197
MAnderson,131548
FEdwards,120797
PNash,114046
HAcevedo,124276
LHuang,72050
TSnyder,115628
SGill,163340
JJones,110990
TMeyers,80890
RBuchanan,163890
TWilliams,152439
ADavis,180571
HMoss,135262
SMason,121986
SSparks,206063
TBaker,227312
CRichardson,150191
JMercer,122354
JReilly,77747
MPatterson,245893
LRice,168041
BNewman,78706
JStafford,180244
PDuncan,195334
CCook,115563
DGomez,76221
SBerg,85464
JGriffin,190724
AMartinez,232850
TMorris,80451
KLi,65623
RRogers,209870
JMacias,104874
AMccarty,204926
JCarter,177515
AFuller,142474
CRomero,117484
DRodriguez,149488
JWoods,97021
AJohnson,129706
MFischer,229895
JHunt,92620
LJimenez,77327
AThomas,206788
SChristensen,108506
DHuynh,117591
DBaker,219059
AGreen,122467
NHunter,180378
LVazquez,96267
ABerg,229492
